id,date,user,pc,to,cc,bcc,from,size,attachments
EML0004163,01/28/2026 10:36:32,USR0018,PC-USR0018-01,colleague1@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004164,01/28/2026 13:10:42,USR0018,PC-USR0018-01,colleague5@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004165,01/28/2026 11:58:02,USR0018,PC-USR0018-01,colleague10@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0004166,01/28/2026 09:20:31,USR0018,PC-USR0018-01,colleague9@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004167,01/28/2026 11:02:35,USR0018,PC-USR0018-01,colleague9@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004168,01/28/2026 14:30:59,USR0018,PC-USR0018-01,colleague8@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004169,01/28/2026 09:31:29,USR0018,PC-USR0018-01,colleague5@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0004170,01/28/2026 15:00:29,USR0018,PC-USR0018-01,colleague10@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004171,01/28/2026 16:39:46,USR0018,PC-USR0018-01,colleague7@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004172,01/28/2026 13:16:29,USR0019,PC-USR0019-01,colleague8@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004173,01/28/2026 14:47:34,USR0019,PC-USR0019-01,colleague10@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004174,01/28/2026 16:44:53,USR0019,PC-USR0019-01,colleague9@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0004175,01/28/2026 15:47:26,USR0019,PC-USR0019-01,colleague1@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004176,01/28/2026 15:31:13,USR0019,PC-USR0019-01,colleague6@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0004177,01/28/2026 14:50:02,USR0019,PC-USR0019-01,colleague6@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004178,01/28/2026 12:44:15,USR0019,PC-USR0019-01,colleague10@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004179,01/28/2026 12:11:59,USR0019,PC-USR0019-01,colleague6@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004180,01/28/2026 13:20:14,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004181,01/28/2026 15:43:02,USR0019,PC-USR0019-01,colleague1@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004182,01/28/2026 09:30:33,USR0019,PC-USR0019-01,colleague4@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0004183,01/28/2026 10:52:09,USR0019,PC-USR0019-01,colleague6@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004184,01/28/2026 11:54:43,USR0020,PC-USR0020-01,colleague10@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004185,01/28/2026 13:59:42,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004186,01/28/2026 11:26:50,USR0020,PC-USR0020-01,colleague3@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004187,01/28/2026 16:30:24,USR0020,PC-USR0020-01,colleague9@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004188,01/28/2026 14:07:57,USR0020,PC-USR0020-01,colleague9@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004189,01/28/2026 12:24:11,USR0020,PC-USR0020-01,colleague10@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004190,01/28/2026 11:37:46,USR0020,PC-USR0020-01,colleague1@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0004191,01/28/2026 12:02:44,USR0020,PC-USR0020-01,colleague4@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004192,01/28/2026 12:31:46,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004193,01/28/2026 13:04:38,USR0020,PC-USR0020-01,colleague3@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004194,01/28/2026 16:57:33,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004195,01/28/2026 15:00:00,USR0021,PC-USR0021-01,colleague5@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004196,01/28/2026 09:32:28,USR0021,PC-USR0021-01,colleague9@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004197,01/28/2026 09:14:59,USR0021,PC-USR0021-01,colleague1@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004198,01/28/2026 15:01:44,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004199,01/28/2026 16:49:19,USR0021,PC-USR0021-01,colleague10@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004200,01/28/2026 10:32:59,USR0021,PC-USR0021-01,colleague10@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004201,01/28/2026 16:55:07,USR0021,PC-USR0021-01,colleague5@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004202,01/28/2026 10:34:58,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,memo.docx
EML0004203,01/28/2026 15:16:54,USR0021,PC-USR0021-01,colleague5@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004204,01/28/2026 16:00:47,USR0021,PC-USR0021-01,colleague1@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004205,01/28/2026 13:51:34,USR0022,PC-USR0022-01,colleague4@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0004206,01/28/2026 16:17:56,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004207,01/28/2026 14:48:50,USR0022,PC-USR0022-01,colleague2@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004208,01/28/2026 15:43:37,USR0022,PC-USR0022-01,colleague5@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004209,01/28/2026 10:33:00,USR0022,PC-USR0022-01,colleague5@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004210,01/28/2026 09:05:36,USR0022,PC-USR0022-01,colleague4@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004211,01/28/2026 14:47:03,USR0022,PC-USR0022-01,colleague8@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0004212,01/28/2026 09:43:39,USR0022,PC-USR0022-01,colleague10@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0004213,01/28/2026 14:53:06,USR0023,PC-USR0023-01,colleague8@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004214,01/28/2026 12:24:10,USR0023,PC-USR0023-01,colleague8@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004215,01/28/2026 10:08:20,USR0023,PC-USR0023-01,colleague2@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0004216,01/28/2026 09:28:59,USR0023,PC-USR0023-01,colleague7@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004217,01/28/2026 11:59:46,USR0024,PC-USR0024-01,colleague7@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004218,01/28/2026 16:48:18,USR0024,PC-USR0024-01,colleague2@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004219,01/28/2026 10:15:01,USR0024,PC-USR0024-01,colleague10@dTA.org,,,usr0024@dTA.org,450000.0,memo.docx
EML0004220,01/28/2026 13:17:01,USR0024,PC-USR0024-01,colleague3@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004221,01/28/2026 09:52:28,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004222,01/28/2026 16:18:01,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004223,01/28/2026 13:15:52,USR0024,PC-USR0024-01,colleague8@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004224,01/28/2026 14:05:13,USR0024,PC-USR0024-01,colleague7@dTA.org,,,usr0024@dTA.org,450000.0,memo.docx
EML0004225,01/28/2026 11:54:12,USR0024,PC-USR0024-01,colleague6@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004226,01/28/2026 12:54:59,USR0024,PC-USR0024-01,colleague3@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004227,01/28/2026 14:36:26,USR0025,PC-USR0025-01,colleague2@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0004228,01/28/2026 14:54:13,USR0025,PC-USR0025-01,colleague5@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0004229,01/28/2026 15:23:19,USR0025,PC-USR0025-01,colleague5@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004230,01/28/2026 15:30:30,USR0025,PC-USR0025-01,colleague8@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0004231,01/28/2026 15:06:28,USR0025,PC-USR0025-01,colleague1@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004232,01/28/2026 12:38:44,USR0025,PC-USR0025-01,colleague10@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004233,01/28/2026 10:41:23,USR0025,PC-USR0025-01,colleague1@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004234,01/28/2026 14:00:32,USR0025,PC-USR0025-01,colleague9@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004235,01/28/2026 11:11:29,USR0025,PC-USR0025-01,colleague9@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004236,01/28/2026 15:16:52,USR0025,PC-USR0025-01,colleague7@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004237,01/28/2026 13:14:47,USR0025,PC-USR0025-01,colleague6@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004238,01/29/2026 22:32:02,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004239,01/29/2026 21:45:36,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004240,01/29/2026 21:35:54,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004241,01/29/2026 21:44:35,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004242,01/29/2026 23:51:21,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004243,01/29/2026 22:38:59,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004244,01/29/2026 22:42:52,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004245,01/29/2026 21:17:55,AAE0190,PC-AAE0190-01,colleague10@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004246,01/29/2026 21:22:27,AAE0190,PC-AAE0190-01,colleague2@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004247,01/29/2026 22:51:25,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004248,01/29/2026 22:07:02,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004249,01/29/2026 22:06:08,AAE0190,PC-AAE0190-01,colleague2@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004250,01/29/2026 21:24:44,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004251,01/29/2026 22:53:13,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004252,01/29/2026 21:56:55,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004253,01/29/2026 22:51:00,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004254,01/29/2026 21:56:12,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004255,01/29/2026 23:21:37,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004256,01/29/2026 23:19:14,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004257,01/29/2026 23:56:09,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004258,01/29/2026 22:13:06,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004259,01/29/2026 21:13:02,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004260,01/29/2026 22:29:16,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004261,01/29/2026 23:34:19,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004262,01/29/2026 23:02:11,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004263,01/29/2026 21:34:38,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004264,01/29/2026 22:08:07,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004265,01/29/2026 23:11:40,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004266,01/29/2026 21:11:35,AAE0190,PC-AAE0190-01,colleague3@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004267,01/29/2026 22:04:22,AAE0190,PC-AAE0190-01,colleague1@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004268,01/29/2026 23:06:04,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004269,01/29/2026 22:49:59,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004270,01/29/2026 22:05:19,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004271,01/29/2026 22:26:34,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004272,01/29/2026 21:37:33,AAE0190,PC-AAE0190-01,colleague10@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004273,01/29/2026 23:57:29,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004274,01/29/2026 22:53:53,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004275,01/29/2026 21:39:28,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004276,01/29/2026 22:11:25,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004277,01/29/2026 23:59:28,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004278,01/29/2026 13:49:18,USR0002,PC-USR0002-01,colleague4@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004279,01/29/2026 12:35:33,USR0002,PC-USR0002-01,colleague9@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004280,01/29/2026 16:20:32,USR0002,PC-USR0002-01,colleague10@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004281,01/29/2026 10:42:06,USR0002,PC-USR0002-01,colleague5@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0004282,01/29/2026 09:25:57,USR0002,PC-USR0002-01,colleague1@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004283,01/29/2026 11:57:27,USR0002,PC-USR0002-01,colleague6@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0004284,01/29/2026 14:01:46,USR0002,PC-USR0002-01,colleague1@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004285,01/29/2026 13:17:22,USR0002,PC-USR0002-01,colleague9@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004286,01/29/2026 11:18:31,USR0002,PC-USR0002-01,colleague9@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0004287,01/29/2026 15:35:56,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004288,01/29/2026 14:06:41,USR0002,PC-USR0002-01,colleague7@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004289,01/29/2026 10:49:56,USR0002,PC-USR0002-01,colleague7@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004290,01/29/2026 10:36:35,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004291,01/29/2026 16:29:32,USR0003,PC-USR0003-01,colleague5@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004292,01/29/2026 14:36:47,USR0003,PC-USR0003-01,colleague6@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004293,01/29/2026 14:10:22,USR0003,PC-USR0003-01,colleague6@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0004294,01/29/2026 14:19:43,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004295,01/29/2026 15:55:12,USR0003,PC-USR0003-01,colleague4@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004296,01/29/2026 13:59:21,USR0003,PC-USR0003-01,colleague2@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004297,01/29/2026 16:25:19,USR0003,PC-USR0003-01,colleague10@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004298,01/29/2026 14:51:29,USR0003,PC-USR0003-01,colleague1@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004299,01/29/2026 10:44:30,USR0003,PC-USR0003-01,colleague5@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004300,01/29/2026 10:13:55,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004301,01/29/2026 11:43:33,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0004302,01/29/2026 11:36:53,USR0004,PC-USR0004-01,colleague8@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0004303,01/29/2026 10:42:06,USR0004,PC-USR0004-01,colleague5@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004304,01/29/2026 16:30:46,USR0004,PC-USR0004-01,colleague1@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004305,01/29/2026 09:25:41,USR0004,PC-USR0004-01,colleague5@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0004306,01/29/2026 11:51:40,USR0004,PC-USR0004-01,colleague1@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004307,01/29/2026 15:51:51,USR0004,PC-USR0004-01,colleague7@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004308,01/29/2026 09:29:30,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004309,01/29/2026 12:27:03,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004310,01/29/2026 12:01:26,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0004311,01/29/2026 13:51:59,USR0004,PC-USR0004-01,colleague2@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004312,01/29/2026 09:56:08,USR0004,PC-USR0004-01,colleague6@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004313,01/29/2026 15:40:28,USR0005,PC-USR0005-01,colleague5@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0004314,01/29/2026 16:33:56,USR0005,PC-USR0005-01,colleague3@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0004315,01/29/2026 13:30:22,USR0005,PC-USR0005-01,colleague4@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004316,01/29/2026 16:07:43,USR0005,PC-USR0005-01,colleague1@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004317,01/29/2026 15:30:58,USR0006,PC-USR0006-01,colleague6@dTA.org,,,usr0006@dTA.org,450000.0,memo.docx
EML0004318,01/29/2026 10:48:00,USR0006,PC-USR0006-01,colleague5@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004319,01/29/2026 11:25:15,USR0006,PC-USR0006-01,colleague10@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004320,01/29/2026 15:31:27,USR0006,PC-USR0006-01,colleague6@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004321,01/29/2026 11:05:54,USR0006,PC-USR0006-01,colleague6@dTA.org,,,usr0006@dTA.org,450000.0,memo.docx
EML0004322,01/29/2026 12:03:17,USR0006,PC-USR0006-01,colleague8@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004323,01/29/2026 11:32:57,USR0006,PC-USR0006-01,colleague2@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004324,01/29/2026 12:25:45,USR0006,PC-USR0006-01,colleague3@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004325,01/29/2026 13:19:31,USR0006,PC-USR0006-01,colleague10@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004326,01/29/2026 12:37:15,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,
EML0004327,01/29/2026 15:27:48,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,
EML0004328,01/29/2026 09:30:56,USR0007,PC-USR0007-01,colleague7@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0004329,01/29/2026 13:56:20,USR0007,PC-USR0007-01,colleague9@dTA.org,,,usr0007@dTA.org,450000.0,
EML0004330,01/29/2026 12:56:34,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0004331,01/29/2026 16:46:21,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0004332,01/29/2026 13:06:48,USR0007,PC-USR0007-01,colleague9@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0004333,01/29/2026 11:27:40,USR0008,PC-USR0008-01,colleague3@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004334,01/29/2026 14:00:52,USR0008,PC-USR0008-01,colleague9@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0004335,01/29/2026 09:36:48,USR0008,PC-USR0008-01,colleague4@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004336,01/29/2026 13:46:00,USR0008,PC-USR0008-01,colleague7@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004337,01/29/2026 13:40:45,USR0008,PC-USR0008-01,colleague7@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004338,01/29/2026 12:05:55,USR0008,PC-USR0008-01,colleague4@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004339,01/29/2026 13:17:44,USR0008,PC-USR0008-01,colleague4@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004340,01/29/2026 16:14:08,USR0008,PC-USR0008-01,colleague9@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004341,01/29/2026 11:51:16,USR0008,PC-USR0008-01,colleague4@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0004342,01/29/2026 09:56:26,USR0008,PC-USR0008-01,colleague9@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004343,01/29/2026 10:35:03,USR0008,PC-USR0008-01,colleague6@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004344,01/29/2026 15:52:14,USR0009,PC-USR0009-01,colleague6@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004345,01/29/2026 16:32:29,USR0009,PC-USR0009-01,colleague7@dTA.org,,,usr0009@dTA.org,450000.0,memo.docx
EML0004346,01/29/2026 09:56:24,USR0009,PC-USR0009-01,colleague5@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004347,01/29/2026 14:28:15,USR0009,PC-USR0009-01,colleague6@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004348,01/29/2026 16:40:01,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004349,01/29/2026 10:32:31,USR0009,PC-USR0009-01,colleague3@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004350,01/29/2026 09:52:47,USR0009,PC-USR0009-01,colleague3@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004351,01/29/2026 15:31:38,USR0010,PC-USR0010-01,colleague10@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004352,01/29/2026 10:15:39,USR0010,PC-USR0010-01,colleague8@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004353,01/29/2026 12:15:36,USR0010,PC-USR0010-01,colleague10@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004354,01/29/2026 15:25:53,USR0010,PC-USR0010-01,colleague2@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004355,01/29/2026 15:48:48,USR0010,PC-USR0010-01,colleague1@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004356,01/29/2026 11:42:28,USR0010,PC-USR0010-01,colleague2@dTA.org,,,usr0010@dTA.org,450000.0,memo.docx
EML0004357,01/29/2026 10:04:03,USR0011,PC-USR0011-01,colleague7@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004358,01/29/2026 15:44:44,USR0011,PC-USR0011-01,colleague5@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004359,01/29/2026 16:28:17,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004360,01/29/2026 12:27:27,USR0011,PC-USR0011-01,colleague9@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004361,01/29/2026 13:49:53,USR0012,PC-USR0012-01,colleague6@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004362,01/29/2026 11:27:39,USR0012,PC-USR0012-01,colleague10@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
EML0004363,01/29/2026 11:20:40,USR0012,PC-USR0012-01,colleague4@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004364,01/29/2026 11:13:47,USR0012,PC-USR0012-01,colleague9@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004365,01/29/2026 16:53:48,USR0012,PC-USR0012-01,colleague5@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004366,01/29/2026 12:20:26,USR0012,PC-USR0012-01,colleague10@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
EML0004367,01/29/2026 13:58:10,USR0012,PC-USR0012-01,colleague4@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004368,01/29/2026 12:19:51,USR0013,PC-USR0013-01,colleague6@dTA.org,,,usr0013@dTA.org,450000.0,
EML0004369,01/29/2026 15:12:17,USR0013,PC-USR0013-01,colleague10@dTA.org,,,usr0013@dTA.org,450000.0,
EML0004370,01/29/2026 13:43:03,USR0013,PC-USR0013-01,colleague4@dTA.org,,,usr0013@dTA.org,450000.0,
EML0004371,01/29/2026 16:58:55,USR0013,PC-USR0013-01,colleague3@dTA.org,,,usr0013@dTA.org,450000.0,
EML0004372,01/29/2026 09:57:56,USR0013,PC-USR0013-01,colleague8@dTA.org,,,usr0013@dTA.org,450000.0,
